delivery_date,delay_days,supplier_rating,transportation_cost,delivery_date_year,delivery_date_month,delivery_date_day,delivery_date_quarter,expected_date_year,expected_date_month,expected_date_day,expected_date_quarter,year,month,day,weekday,week,quarter,is_weekend,delay_days_rolling_mean_3,delay_days_rolling_mean_7,delay_days_rolling_std_3,delay_days_rolling_std_7,supplier_rating_rolling_mean_3,supplier_rating_rolling_mean_7,supplier_rating_rolling_std_3,supplier_rating_rolling_std_7,transportation_cost_rolling_mean_3,transportation_cost_rolling_mean_7,transportation_cost_rolling_std_3,transportation_cost_rolling_std_7,delivery_date_year_rolling_mean_3,delivery_date_year_rolling_mean_7,delivery_date_year_rolling_std_3,delivery_date_year_rolling_std_7,delivery_date_month_rolling_mean_3,delivery_date_month_rolling_mean_7,delivery_date_month_rolling_std_3,delivery_date_month_rolling_std_7,delivery_date_day_rolling_mean_3,delivery_date_day_rolling_mean_7,delivery_date_day_rolling_std_3,delivery_date_day_rolling_std_7,delivery_date_quarter_rolling_mean_3,delivery_date_quarter_rolling_mean_7,delivery_date_quarter_rolling_std_3,delivery_date_quarter_rolling_std_7,expected_date_year_rolling_mean_3,expected_date_year_rolling_mean_7,expected_date_year_rolling_std_3,expected_date_year_rolling_std_7,expected_date_month_rolling_mean_3,expected_date_month_rolling_mean_7,expected_date_month_rolling_std_3,expected_date_month_rolling_std_7,expected_date_day_rolling_mean_3,expected_date_day_rolling_mean_7,expected_date_day_rolling_std_3,expected_date_day_rolling_std_7,expected_date_quarter_rolling_mean_3,expected_date_quarter_rolling_mean_7,expected_date_quarter_rolling_std_3,expected_date_quarter_rolling_std_7,year_rolling_mean_3,year_rolling_mean_7,year_rolling_std_3,year_rolling_std_7,month_rolling_mean_3,month_rolling_mean_7,month_rolling_std_3,month_rolling_std_7,day_rolling_mean_3,day_rolling_mean_7,day_rolling_std_3,day_rolling_std_7,week_rolling_mean_3,week_rolling_mean_7,week_rolling_std_3,week_rolling_std_7,quarter_rolling_mean_3,quarter_rolling_mean_7,quarter_rolling_std_3,quarter_rolling_std_7
2024-07-07,4.055555555555555,3.889444444444445,2509.777777777778,2024.0,3.2222222222222223,7.0,1.4444444444444444,2024.0,3.0,10.444444444444445,1.3888888888888888,2024,7,7,Sunday,27,3,True,3.298941798941799,3.0304008161151015,0.9123993068667401,0.7607281007592195,3.8956349206349206,3.9530990966705253,0.13994399682522146,0.1602893301328232,2499.7433862433863,2581.88396576968,247.7119992832344,255.517758631758,2024.0,2024.0,0.0,0.0,3.7539682539682544,4.697170025741454,2.6318709641589315,2.7405750004490863,6.333333333333333,5.142857142857143,0.5773502691896258,1.3451854182690988,1.6296296296296298,1.9403300403300405,0.7398142353865997,0.8868485555923877,2024.0,2024.0,0.0,0.0,3.605820105820106,4.420313548884978,2.535044541471505,2.5943391853889692,8.124338624338625,10.766533995105423,3.2352766807712388,4.538845643083632,1.5555555555555554,1.821090021090021,0.6549903401417557,0.8076364679188318,2024.0,2024.0,0.0,0.0,6.0,7.428571428571429,3.605551275463989,3.309438162646486,6.333333333333333,5.142857142857143,0.5773502691896258,1.3451854182690988,23.0,29.0,15.394804318340654,14.30617582258329,2.3333333333333335,2.857142857142857,1.1547005383792517,1.0690449676496978
2024-08-04,4.8,4.01,3595.3,2024.0,2.7,8.0,1.2,2024.0,2.7,3.4,1.2,2024,4,8,Monday,15,2,False,4.137037037037037,3.4174138031280887,0.626210761401841,0.8824800908771167,3.886111111111111,3.9718003953718237,0.12558873701171483,0.1578334285914843,2784.0814814814817,2772.972277457992,714.7011700775985,419.9281239578364,2024.0,2024.0,0.0,0.0,4.177777777777778,4.199767428338857,2.1234435112992784,2.74217524833775,7.0,5.857142857142857,1.0,1.345185418269099,1.6962962962962962,1.7676027676027677,0.6593424833029241,0.8980080738932559,2024.0,2024.0,0.0,0.0,4.029629629629629,3.974859003430432,2.0486771803533146,2.581989207206196,7.781481481481481,9.5444560730275,3.823745389874219,5.260019793535424,1.622222222222222,1.6808302808302806,0.575529814954217,0.8197132050363316,2024.0,2024.0,0.0,0.0,6.666666666666667,6.571428571428571,2.5166114784235836,3.309438162646486,7.0,5.857142857142857,1.0,1.345185418269099,26.0,25.428571428571427,10.535653752852738,14.22271824531845,2.6666666666666665,2.5714285714285716,0.5773502691896257,0.9759000729485332
2024-08-11,3.869565217391304,3.981739130434783,2399.391304347826,2024.0,9.521739130434783,8.0,3.5217391304347827,2024.0,9.521739130434783,4.521739130434782,3.5217391304347827,2024,11,8,Friday,45,4,False,4.241706924315619,3.615711479686635,0.49235807116412456,0.7880190856175056,3.9603945249597423,3.956070006597957,0.06304843083686598,0.1491211238224908,2834.8230273752015,2698.842992893925,660.9010612780932,435.5103123450401,2024.0,2024.0,0.0,0.0,5.1479871175523355,5.009751325279275,3.796769549892464,3.384449012567265,7.666666666666667,6.428571428571429,0.5773502691896258,1.2724180205607043,2.0553945249597425,2.0220311089876306,1.2757598316725811,1.115171687027628,2024.0,2024.0,0.0,0.0,5.073913043478261,4.816588932116882,3.854849890055152,3.3088049330453417,6.1220611916264085,8.989360604888555,3.7850789169274255,5.594412962001873,2.036876006441224,1.9617136486701703,1.2893927352957102,1.068687809303351,2024.0,2024.0,0.0,0.0,7.333333333333333,7.142857142857143,3.5118845842842465,3.7161167647860327,7.666666666666667,6.428571428571429,0.5773502691896258,1.2724180205607043,29.0,28.0,15.099668870541498,16.062378404209014,3.0,2.7142857142857144,0.9999999999999999,1.1126972805283737
2024-09-01,2.5,3.9,1901.25,2024.0,1.0,9.0,1.0,2024.0,1.0,6.5,1.0,2024,1,9,Tuesday,2,1,False,3.723188405797101,3.533293897269053,1.156965698812788,0.8787126031393712,3.963913043478261,3.968377698905649,0.05712553747787607,0.13861128125038394,2631.980434782609,2590.4721137730453,870.6460982065596,530.7917811661164,2024.0,2024.0,0.0,0.0,4.407246376811595,4.811949127477078,4.510102780996025,3.597217853875204,8.333333333333334,7.0,0.5773502691896255,1.414213562373096,1.9072463768115941,2.0110420979986197,1.4017632248801293,1.126359951067761,2024.0,2024.0,0.0,0.0,4.407246376811595,4.662742778270728,4.510102780996025,3.478123107724927,4.807246376811594,8.31353642906438,1.5695973339682474,5.564179689662068,1.9072463768115941,1.9507246376811593,1.4017632248801293,1.0796415516403195,2024.0,2024.0,0.0,0.0,5.333333333333333,6.571428571428571,5.131601439446884,4.353433237386437,8.333333333333334,7.0,0.5773502691896255,1.414213562373096,20.666666666666668,25.714285714285715,22.052966542697458,18.652205282613686,2.3333333333333335,2.5714285714285716,1.5275252316519468,1.2724180205607036
2024-09-08,3.611111111111111,3.822777777777778,3128.9444444444443,2024.0,4.0,9.0,1.6111111111111112,2024.0,4.0,5.444444444444445,1.6111111111111112,2024,8,9,Friday,32,3,False,3.3268921095008053,3.5253573893325445,0.727676131138909,0.8775573428121937,3.9015056360708535,3.9144888100167603,0.07949137132179666,0.10206279438633672,2476.5285829307563,2646.3022725032038,617.4714827749729,568.1503701325915,2024.0,2024.0,0.0,0.0,4.840579710144929,4.069091984619935,4.322608025096231,3.0326355840076262,8.666666666666666,7.571428571428571,0.5773502691896255,1.2724180205607052,2.0442834138486314,1.7459627329192546,1.3154925858345565,0.9274834101879162,2024.0,2024.0,0.0,0.0,4.840579710144929,4.005599921127872,4.3226080250962315,3.013813158668328,5.488727858293075,6.319885635413586,0.9898736194938111,2.685146911264634,2.0442834138486314,1.7142167011732228,1.3154925858345567,0.9115771292774276,2024.0,2024.0,0.0,0.0,6.666666666666667,6.0,5.131601439446884,3.7416573867739418,8.666666666666666,7.571428571428571,0.5773502691896255,1.2724180205607052,26.333333333333332,23.285714285714285,22.052966542697455,16.03864380919083,2.6666666666666665,2.4285714285714284,1.5275252316519468,1.1338934190276817
2024-10-06,3.4444444444444446,4.266666666666667,2020.3333333333333,2024.0,2.888888888888889,10.0,1.4444444444444444,2024.0,2.888888888888889,7.555555555555555,1.4444444444444444,2024,6,10,Monday,24,2,False,3.185185185185185,3.690890269151139,0.5992107291616078,0.6950617813950645,3.9964814814814815,3.9470738440303657,0.23715152038601647,0.165177247920302,2350.1759259259256,2543.1662180814355,677.0565073508195,611.6826560327953,2024.0,2024.0,0.0,0.0,2.62962962962963,4.277708764665286,1.5167107577365417,2.8663901608753664,9.333333333333334,8.142857142857142,0.5773502691896255,1.3451854182691005,1.3518518518518519,1.8094547964113181,0.3159022612820746,0.8820040666514235,2024.0,2024.0,0.0,0.0,2.6296296296296298,4.214216701173223,1.5167107577365406,2.8518923391272235,6.5,6.766597653554176,1.0555555555555454,2.575947493736561,1.3518518518518519,1.7777087646652863,0.31590226128207527,0.8679756193878635,2024.0,2024.0,0.0,0.0,5.0,6.571428571428571,3.605551275463989,3.309438162646487,9.333333333333334,8.142857142857142,0.5773502691896255,1.3451854182691005,19.333333333333332,25.857142857142858,15.534906930308063,14.135399669253212,2.0,2.5714285714285716,1.0,0.9759000729485332
2024-11-03,3.75,3.69875,1850.0,2024.0,1.875,11.0,1.0,2024.0,1.875,7.25,1.0,2024,3,11,Monday,11,1,False,3.6018518518518516,3.7186680469289164,0.15298807075794368,0.6926329620544115,3.9293981481481484,3.938482574189096,0.2985938087149176,0.1776868144297567,2333.0925925925926,2486.42812284334,694.4699336062918,660.2099693078527,2024.0,2024.0,0.0,0.0,2.921296296296297,3.6011214630779844,1.0628706083250024,2.781516540393474,10.0,8.857142857142858,0.9999999999999998,1.3451854182691005,1.3518518518518519,1.6031055900621118,0.3159022612820746,0.8776419439930421,2024.0,2024.0,0.0,0.0,2.9212962962962963,3.569375431331953,1.062870608325001,2.7878227254683137,6.75,6.445169082125604,1.1409195987729266,2.304054690402897,1.3518518518518519,1.595169082125604,0.31590226128207527,0.8795649312738429,2024.0,2024.0,0.0,0.0,5.666666666666667,5.714285714285714,2.5166114784235836,3.3523268393901033,10.0,8.857142857142858,0.9999999999999998,1.3451854182691005,22.333333333333332,22.285714285714285,10.5987420637231,14.302846869467235,2.0,2.2857142857142856,1.0,1.1126972805283732
2024-11-10,3.0,4.025714285714286,3076.0714285714284,2024.0,6.857142857142857,11.0,2.5,2024.0,6.857142857142857,8.285714285714286,2.5,2024,10,11,Friday,41,4,False,3.3981481481481484,3.5678743961352657,0.3771372565632632,0.7213716117133878,3.997043650793651,3.9579496943705017,0.28504181982563326,0.17887960386939414,2315.468253968254,2567.3272158138616,664.1846528063046,697.2068799073766,2024.0,2024.0,0.0,0.0,3.873677248677249,4.1203958394952185,2.633019739277677,3.027419008681526,10.666666666666666,9.428571428571429,0.5773502691896255,1.2724180205607052,1.6481481481481481,1.7538992408557625,0.770468298619064,0.9346663788706191,2024.0,2024.0,0.0,0.0,3.8736772486772484,4.120395839495218,2.633019739277677,3.0274190086815254,7.697089947089947,6.136779059449867,0.5321653957167831,1.7597196973006222,1.6481481481481481,1.7538992408557625,0.7704682986190643,0.9346663788706193,2024.0,2024.0,0.0,0.0,6.333333333333333,6.142857142857143,3.5118845842842465,3.716116764786033,10.666666666666666,9.428571428571429,0.5773502691896255,1.2724180205607052,25.333333333333332,24.285714285714285,15.044378795195678,15.955294687702533,2.3333333333333335,2.4285714285714284,1.5275252316519468,1.2724180205607034
2024-12-01,3.5,4.9,2398.0,2024.0,1.0,12.0,1.0,2024.0,1.0,8.5,1.0,2024,1,12,Friday,2,1,False,3.4166666666666665,3.38216011042098,0.381881307912985,0.4773724736581394,4.208154761904762,4.08509255151336,0.6210586012120399,0.40074511376646693,2441.357142857143,2396.2843586710046,614.1845556242412,529.7387168016263,2024.0,2024.0,0.0,0.0,3.244047619047619,3.8775386966380756,3.1594697576745165,3.2222684513704523,11.333333333333334,10.0,0.5773502691896255,1.4142135623730963,1.5,1.725327812284334,0.8660254037844389,0.9572053810768367,2024.0,2024.0,0.0,0.0,3.2440476190476186,3.8775386966380756,3.1594697576745165,3.222268451370452,8.011904761904761,6.865350488021295,0.6684711972079114,1.4696269246707825,1.5,1.725327812284334,0.8660254037844393,0.957205381076837,2024.0,2024.0,0.0,0.0,4.666666666666667,5.714285714285714,4.725815626252609,4.1518785191880605,11.333333333333334,10.0,0.5773502691896255,1.4142135623730963,18.0,22.428571428571427,20.42057785666214,17.859237972331883,2.0,2.2857142857142856,1.7320508075688772,1.3801311186847083
2024-12-08,3.5,4.031428571428571,2980.428571428572,2024.0,4.928571428571429,12.0,1.9285714285714288,2024.0,4.928571428571429,8.5,1.9285714285714288,2024,8,12,Monday,33,3,False,3.3333333333333335,3.3293650793650795,0.28867513459481065,0.43284295954861707,4.319047619047619,4.092191043083901,0.503127632878563,0.3990457472266488,2818.1666666666665,2479.2896825396824,367.00396437088483,573.9808751350394,2024.0,2024.0,0.0,0.0,4.261904761904762,3.221371882086168,2.984939521259724,2.1806677449531358,11.666666666666666,10.571428571428571,0.5773502691896255,1.2724180205607039,1.8095238095238095,1.497732426303855,0.7570530045516499,0.5699516901925277,2024.0,2024.0,0.0,0.0,4.261904761904762,3.2213718820861676,2.9849395212597245,2.180667744953135,8.428571428571429,7.433673469387755,0.12371791482626919,1.1458219422364224,1.8095238095238095,1.497732426303855,0.7570530045516503,0.569951690192528,2024.0,2024.0,0.0,0.0,6.333333333333333,5.285714285714286,4.725815626252609,3.6384193323605842,11.666666666666666,10.571428571428571,0.5773502691896255,1.2724180205607039,25.333333333333332,20.714285714285715,20.5993527406405,15.787276371752517,2.6666666666666665,2.142857142857143,1.5275252316519468,1.2149857925879115
